txn_id,bank_id,currency_amount,txn_status,update_time
8677,10006,1801.00000,3,1447056010
8678,10006,1801.00000,3,1447056012
8679,10006,1801.00000,3,1447056019
8680,10006,1801.00000,3,1447056021
8681,10006,1801.00000,3,1447056023
8682,10006,1801.00000,3,1447056040
8683,10006,1801.00000,0,1447051756
8684,10001,130.00000,2,1447051982
8685,10001,249.00000,1,1447051858
8686,10006,500.00000,2,1447052513
8687,10001,500.00000,0,1447052043
8688,10006,215.00000,3,1447056085
8689,10000,1174.00000,0,1447052442
8690,10006,215.00000,3,1447056118
8691,10006,800.00000,3,1447056125
8692,10006,800.00000,3,1447056132
8693,10006,215.00000,3,1447056134
8694,10006,215.00000,3,1447056147
8695,10001,199.00000,0,1447053196
8696,10000,135.00000,2,1447053630
8697,10006,215.00000,2,1447053279
8698,10001,270.00000,0,1447053566
8699,10006,178.00000,3,1447056162
8700,10006,178.00000,3,1447056164
8701,10001,135.00000,2,1447053863
8702,10006,385.00000,2,1447054115
8703,10006,215.00000,2,1447054484
8704,10000,375.00000,2,1447054829
8705,10001,210.00000,0,1447054818
8706,10001,210.00000,0,1447054849
8707,10001,933.00000,2,1447055086
8708,10006,240.00000,0,1447055241
8709,10006,240.00000,3,1447059625
8710,10000,169.00000,0,1447055353
8711,10000,169.00000,2,1447055565
8712,10006,305.00000,3,1447059631
8713,10001,265.00000,0,1447055556
8714,10001,265.00000,0,1447055579
8715,10001,265.00000,1,1447055793
8716,10001,202.00000,0,1447055600
8717,10001,202.00000,0,1447055707
8718,10001,265.00000,2,1447055888
8719,10001,202.00000,0,1447055848
8720,10001,202.00000,2,1447056271
8721,10000,256.00000,2,1447056162
8722,10001,4850.00000,2,1447057006
8723,10006,305.00000,2,1447057393
8724,10006,90.00000,3,1447059725
8725,10000,390.00000,0,1447058220
8726,10001,625.00000,0,1447058656
8727,10001,625.00000,0,1447058685
8728,10006,300.00000,3,1447061429
8729,10001,625.00000,0,1447058748
8730,10006,300.00000,3,1447061432
8731,10006,300.00000,3,1447061434
8732,10001,803.00000,2,1447059396
8733,10001,300.00000,2,1447059178
8734,10006,382.00000,3,1447061440
8735,10001,390.00000,0,1447059512
8736,10001,550.00000,0,1447059881
8737,10001,550.00000,0,1447059887
8738,10001,2280.00000,0,1447060108
8739,10006,331.00000,3,1447063220
8740,10001,558.00000,2,1447060469
8741,10006,331.00000,2,1447060299
8742,10001,800.00000,0,1447060472
8743,10001,800.00000,0,1447060501
8744,10001,800.00000,1,1447060599
8745,10001,2280.00000,0,1447060688
8746,10001,507.00000,2,1447060870
8747,10001,468.00000,0,1447062419
8748,10001,468.00000,2,1447062594
8749,10000,671.00000,2,1447062812
8750,10001,1960.00000,2,1447063253
8751,10006,305.00000,3,1447065062
8752,10001,3050.00000,1,1447063284
8753,10006,305.00000,3,1447068616
8754,10001,680.00000,2,1447064259
8755,10001,825.00000,0,1447064499
8756,10001,825.00000,0,1447064596
8757,10001,2590.00000,0,1447064674
8758,10006,2880.00000,3,1447068639
8759,10001,825.00000,2,1447065385
8760,10000,495.00000,0,1447065307
8761,10001,500.00000,1,1447065562
8762,10001,199.00000,0,1447065733
8763,10000,495.00000,0,1447065967
8764,10000,200.00000,0,1447066154
8765,10006,378.00000,3,1447068700
8766,10001,210.00000,2,1447067062
8767,10006,111.00000,3,1447072205
8768,10000,490.00000,0,1447067186
8769,10000,490.00000,0,1447067241
8770,10000,280.00000,0,1447067385
8771,10000,280.00000,0,1447067385
8772,10000,280.00000,0,1447067482
8773,10006,305.00000,3,1447072209
8774,10006,792.00000,3,1447072218
8775,10006,305.00000,3,1447072220
8776,10006,792.00000,3,1447072222
8777,10006,792.00000,3,1447072224
8778,10000,490.00000,0,1447067740
8779,10006,305.00000,3,1447072226
8780,10000,490.00000,0,1447068156
8781,10006,305.00000,3,1447072228
8782,10006,305.00000,3,1447072230
8783,10001,650.00000,0,1447068733
8784,10000,1030.00000,0,1447068793
8785,10001,650.00000,0,1447068861
8786,10000,1030.00000,0,1447068956
8787,10000,1030.00000,0,1447069000
8788,10006,305.00000,3,1447072239
8789,10006,305.00000,3,1447072253
8790,10006,305.00000,3,1447072255
8791,10000,395.00000,0,1447069460
8792,10001,2090.00000,3,1447069826
8793,10006,280.00000,3,1447072265
8794,10006,305.00000,3,1447072267
8795,10001,2090.00000,3,1447069919
8796,10006,280.00000,3,1447072273
8797,10001,582.00000,0,1447070014
8798,10001,2090.00000,1,1447070248
8799,10001,582.00000,2,1447070348
8800,10001,2590.00000,0,1447070155
8801,10006,305.00000,2,1447070309
8802,10001,2590.00000,0,1447070190
8803,10001,2590.00000,2,1447070428
8804,10001,2090.00000,1,1447070284
8805,10001,284.00000,2,1447070428
8806,10001,2090.00000,2,1447070386
8807,10001,260.00000,0,1447070788
8808,10001,260.00000,0,1447070795
8809,10000,380.00000,0,1447070804
8810,10001,260.00000,0,1447070808
8811,10001,260.00000,0,1447070909
8812,10001,965.00000,2,1447071127
8813,10001,1548.00000,0,1447070975
8814,10001,260.00000,2,1447071225
8815,10001,1548.00000,0,1447071483
8816,10001,407.00000,0,1447071486
8817,10001,1548.00000,2,1447071718
8818,10001,407.00000,0,1447071703
8819,10001,210.00000,0,1447071721
8820,10006,677.00000,3,1447075844
8821,10001,210.00000,0,1447071770
8822,10006,430.00000,3,1447075846
8823,10006,290.00000,3,1447075848
8824,10006,677.00000,3,1447075850
8825,10001,407.00000,2,1447072349
8826,10001,220.00000,0,1447071938
8827,10006,677.00000,3,1447075852
8828,10000,293.00000,0,1447072045
8829,10006,677.00000,3,1447075858
8830,10001,220.00000,0,1447072125
8831,10001,220.00000,0,1447072131
8832,10001,210.00000,0,1447072210
8833,10001,749.00000,0,1447072241
8834,10001,690.00000,2,1447072472
8835,10006,677.00000,3,1447075875
8836,10006,430.00000,2,1447072494
8837,10001,128.00000,0,1447072602
8838,10006,160.00000,3,1447075896
8839,10001,128.00000,0,1447072643
8840,10006,160.00000,3,1447075898
8841,10006,160.00000,0,1447072791
8842,10006,290.00000,3,1447075913
8843,10001,575.00000,0,1447073051
8844,10001,650.00000,0,1447073088
8845,10001,650.00000,0,1447073219
8846,10001,650.00000,0,1447073311
8847,10001,650.00000,0,1447073363
8848,10001,650.00000,2,1447073887
8849,10000,206.00000,2,1447073748
8850,10001,270.00000,2,1447073664
8851,10001,355.00000,0,1447073706
8852,10001,186.00000,0,1447073827
8853,10001,186.00000,2,1447073940
8854,10001,270.00000,2,1447074120
8855,10000,700.00000,2,1447074202
8856,10001,355.00000,0,1447074063
8857,10001,355.00000,0,1447074131
8858,10001,315.00000,2,1447074497
8859,10000,3130.00000,0,1447074469
8860,10001,355.00000,0,1447074509
8861,10001,210.00000,0,1447074643
8862,10006,130.00000,3,1447077612
8863,10001,210.00000,0,1447074713
8864,10001,315.00000,2,1447074847
8865,10000,290.00000,0,1447074783
8866,10001,355.00000,0,1447074827
8867,10001,355.00000,0,1447074833
8868,10001,355.00000,0,1447074862
8869,10001,210.00000,0,1447074874
8870,10000,500.00000,0,1447074882
8871,10001,355.00000,0,1447074990
8872,10000,500.00000,2,1447075130
8873,10001,525.00000,0,1447075034
8874,10001,244.00000,1,1447075335
8875,10001,270.00000,2,1447075354
8876,10001,355.00000,0,1447075341
8877,10001,355.00000,0,1447075367
8878,10001,244.00000,0,1447075403
8879,10000,720.00000,0,1447075560
8880,10000,188.00000,0,1447075613
8881,10001,333.00000,2,1447075746
8882,10001,244.00000,2,1447075759
8883,10000,720.00000,2,1447076024
8884,10006,390.00000,3,1447077647
8885,10006,390.00000,3,1447079402
8886,10006,390.00000,3,1447079404
8887,10001,270.00000,2,1447076080
8888,10000,188.00000,0,1447076119
8889,10006,720.00000,3,1447079430
8890,10000,188.00000,0,1447076144
8891,10006,720.00000,3,1447079436
8892,10006,570.00000,3,1447079438
8893,10006,720.00000,3,1447079440
8894,10001,355.00000,0,1447076367
8895,10006,210.00000,3,1447079444
8896,10001,315.00000,0,1447076393
8897,10001,210.00000,0,1447076499
8898,10001,355.00000,2,1447076621
8899,10000,180.00000,0,1447076529
8900,10006,270.00000,3,1447079450
8901,10001,315.00000,2,1447076775
8902,10001,210.00000,0,1447076723
8903,10001,210.00000,0,1447076847
8904,10001,270.00000,0,1447076890
8905,10000,360.00000,2,1447077240
8906,10001,1590.00000,0,1447077271
8907,10001,2090.00000,2,1447077495
8908,10001,65.00000,0,1447077292
8909,10006,677.00000,3,1447079462
8910,10001,65.00000,2,1447077608
8911,10000,230.00000,0,1447077570
8912,10001,150.00000,0,1447077582
8913,10000,230.00000,0,1447077678
8914,10001,220.00000,2,1447077810
8915,10001,1590.00000,2,1447078125
8916,10000,350.00000,2,1447078217
8917,10001,150.00000,0,1447077990
8918,10000,99.00000,0,1447078199
8919,10001,2690.00000,2,1447078409
8920,10001,150.00000,2,1447078366
8921,10000,100.00000,2,1447078369
8922,10001,660.00000,2,1447078417
8923,10000,99.00000,0,1447078288
8924,10001,480.00000,2,1447078479
8925,10001,420.00000,2,1447078634
8926,10001,525.00000,2,1447078831
8927,10001,199.00000,0,1447078696
8928,10001,230.00000,2,1447078961
8929,10000,241.00000,0,1447078755
8930,10006,190.00000,3,1447081255
8931,10006,310.00000,3,1447081259
8932,10006,190.00000,3,1447081266
8933,10006,310.00000,3,1447081268
8934,10001,3992.00000,0,1447079077
8935,10001,233.00000,2,1447079480
8936,10001,3992.00000,0,1447079226
8937,10006,440.00000,3,1447081270
8938,10006,440.00000,3,1447081272
8939,10001,3992.00000,0,1447079366
8940,10000,1152.00000,2,1447079568
8941,10001,130.00000,0,1447079463
8942,10001,130.00000,2,1447079652
8943,10001,3992.00000,2,1447079827
8944,10006,891.00000,3,1447084964
8945,10006,440.00000,3,1447084968
8946,10000,320.00000,0,1447079706
8947,10006,190.00000,3,1447084966
8948,10000,299.00000,2,1447079869
8949,10001,280.00000,0,1447079738
8950,10000,1200.00000,2,1447079884
8951,10006,440.00000,3,1447084970
8952,10006,891.00000,3,1447084984
8953,10006,440.00000,3,1447084974
8954,10006,891.00000,3,1447084868
8955,10001,170.00000,0,1447079974
8956,10001,475.00000,2,1447080138
8957,10006,440.00000,3,1447084988
8958,10000,1000.00000,2,1447080224
8959,10001,168.00000,0,1447080009
8960,10001,170.00000,2,1447080276
8961,10000,240.00000,2,1447080195
8962,10001,168.00000,2,1447080197
8963,10001,2090.00000,2,1447080284
8964,10006,341.00000,3,1447084994
8965,10000,155.00000,2,1447080609
8966,10006,162.00000,3,1447084876
8967,10000,250.00000,2,1447081465
8968,10001,189.00000,0,1447081121
8969,10001,189.00000,0,1447081192
8970,10001,189.00000,1,1447081205
8971,10006,677.00000,3,1447084901
8972,10000,1174.00000,0,1447081290
8973,10001,189.00000,2,1447081410
8974,10006,550.00000,3,1447084945
8975,10006,677.00000,3,1447084882
8976,10000,1174.00000,2,1447081564
8977,10006,550.00000,3,1447084811
8978,10006,677.00000,3,1447085008
8979,10006,677.00000,3,1447085010
8980,10000,115.00000,0,1447081606
8981,10000,139.00000,0,1447081610
8982,10000,115.00000,0,1447081662
8983,10001,330.00000,0,1447081673
8984,10000,575.00000,0,1447081690
8985,10000,624.00000,0,1447081761
8986,10006,677.00000,3,1447084903
8987,10006,677.00000,3,1447085018
8988,10000,575.00000,0,1447081875
8989,10000,115.00000,0,1447081912
8990,10001,913.00000,2,1447082073
8991,10001,115.00000,0,1447081999
8992,10000,139.00000,0,1447082008
8993,10001,115.00000,0,1447082032
8994,10001,405.00000,2,1447082162
8995,10001,115.00000,0,1447082040
8996,10000,100.00000,0,1447082045
8997,10006,677.00000,3,1447084909
8998,10000,100.00000,0,1447082066
8999,10001,831.00000,2,1447082372
9000,10006,677.00000,3,1447084815
9001,10001,270.00000,2,1447082394
9002,10001,2582.00000,2,1447082487
9003,10001,630.00000,2,1447082515
9004,10000,50.00000,0,1447082460
9005,10001,490.00000,0,1447082478
9006,10000,575.00000,0,1447082545
9007,10000,575.00000,0,1447082631
9008,10001,160.00000,2,1447082799
9009,10000,278.00000,0,1447082720
9010,10000,575.00000,2,1447082970
9011,10006,2790.00000,3,1447084849
9012,10001,390.00000,2,1447083028
9013,10001,210.00000,2,1447082992
9014,10001,2740.00000,1,1447083250
9015,10001,2740.00000,0,1447083259
9016,10001,310.00000,0,1447083309
9017,10006,320.00000,3,1447088525
9018,10001,353.00000,0,1447083316
9019,10006,2790.00000,3,1447088446
9020,10001,365.00000,2,1447083644
9021,10006,2790.00000,3,1447088403
9022,10006,2790.00000,3,1447088404
9023,10006,2790.00000,3,1447088406
9024,10001,3343.00000,0,1447083637
9025,10001,582.00000,2,1447083723
9026,10006,2790.00000,2,1447083932
9027,10000,90.00000,2,1447084019
9028,10001,3343.00000,1,1447083850
9029,10001,353.00000,0,1447083887
9030,10001,353.00000,2,1447084081
9031,10006,1699.00000,3,1447088532
9032,10006,170.00000,3,1447088534
9033,10006,170.00000,3,1447088448
9034,10000,355.00000,2,1447084373
9035,10006,1699.00000,3,1447088545
9036,10001,550.00000,2,1447084612
9037,10000,600.00000,0,1447084474
9038,10000,860.00000,0,1447084518
9039,10001,135.00000,2,1447084579
9040,10000,860.00000,0,1447084542
9041,10006,1699.00000,3,1447088551
9042,10000,860.00000,0,1447084650
9043,10001,135.00000,2,1447084813
9044,10006,387.00000,3,1447088408
9045,10006,349.00000,3,1447088410
9046,10001,416.00000,0,1447085478
9047,10000,240.00000,0,1447085505
9048,10001,416.00000,0,1447085542
9049,10000,240.00000,0,1447085568
9050,10006,1351.00000,3,1447088580
9051,10006,230.00000,3,1447088470
9052,10006,1351.00000,3,1447088582
9053,10006,100.00000,3,1447088588
9054,10000,323.00000,0,1447085933
9055,10001,416.00000,0,1447085991
9056,10006,230.00000,3,1447088594
9057,10001,355.00000,2,1447086312
9058,10006,230.00000,3,1447088487
9059,10006,100.00000,3,1447088489
9060,10001,450.00000,2,1447086406
9061,10006,230.00000,3,1447088511
9062,10006,230.00000,3,1447090217
9063,10001,250.00000,0,1447086697
9064,10001,2740.00000,0,1447086702
9065,10001,250.00000,0,1447086709
9066,10001,250.00000,0,1447086722
9067,10001,250.00000,0,1447086735
9068,10001,250.00000,0,1447086744
9069,10001,2740.00000,2,1447086987
9070,10001,250.00000,0,1447086768
9071,10006,230.00000,3,1447090211
9072,10001,250.00000,0,1447086786
9073,10001,250.00000,0,1447086795
9074,10006,100.00000,3,1447090251
9075,10001,250.00000,0,1447086907
9076,10001,250.00000,0,1447086911
9077,10006,562.00000,3,1447090224
9078,10006,562.00000,3,1447090242
9079,10000,720.00000,0,1447087080
9080,10006,100.00000,3,1447090245
9081,10006,100.00000,2,1447088520
9082,10001,288.00000,0,1447087152
9083,10001,250.00000,0,1447087181
9084,10006,100.00000,3,1447090247
9085,10001,288.00000,2,1447087315
9086,10006,100.00000,3,1447090249
9087,10000,720.00000,0,1447087344
9088,10006,562.00000,3,1447090226
9089,10001,328.00000,2,1447087606
9090,10000,262.00000,0,1447088524
9091,10001,621.00000,0,1447088576
9092,10000,262.00000,0,1447088653
9093,10000,180.00000,2,1447088738
9094,10000,600.00000,2,1447088956
9095,10001,250.00000,0,1447088957
9096,10001,305.00000,2,1447089622
9097,10006,800.00000,3,1447092033
9098,10006,800.00000,3,1447092035
9099,10006,274.00000,3,1447092027
9100,10000,220.00000,0,1447089573
9101,10000,220.00000,2,1447089882
9102,10001,1041.00000,0,1447089684
9103,10006,398.00000,3,1447092006
9104,10001,1041.00000,2,1447089964
9105,10006,300.00000,3,1447092024
9106,10000,213.00000,0,1447089926
9107,10000,213.00000,0,1447089946
9108,10006,395.00000,3,1447092051
9109,10000,263.00000,0,1447090033
9110,10001,255.00000,0,1447090068
9111,10001,255.00000,0,1447090081
9112,10001,255.00000,1,1447090243
9113,10001,255.00000,2,1447090351
9114,10001,791.00000,0,1447090301
9115,10001,210.00000,2,1447090774
9116,10006,300.00000,3,1447093800
9117,10001,315.00000,2,1447090697
9118,10001,305.00000,0,1447090632
9119,10000,263.00000,0,1447090741
9120,10001,270.00000,2,1447091257
9121,10006,170.00000,3,1447093812
9122,10006,170.00000,3,1447093814
9123,10001,328.00000,2,1447091486
9124,10001,598.00000,2,1447091836
9125,10006,264.00000,3,1447093802
9126,10001,870.00000,0,1447091904
9127,10001,170.00000,0,1447091985
9128,10006,264.00000,3,1447093804
9129,10006,264.00000,3,1447097410
9130,10006,264.00000,3,1447097453
9131,10001,293.00000,0,1447092159
9132,10006,169.00000,2,1447092254
9133,10006,299.00000,3,1447097433
9134,10006,264.00000,3,1447097460
9135,10001,500.00000,0,1447092453
9136,10001,500.00000,0,1447092491
9137,10006,264.00000,3,1447097462
9138,10001,500.00000,0,1447092692
9139,10001,500.00000,0,1447092765
9140,10006,152.00000,3,1447097443
9141,10001,500.00000,2,1447093048
9142,10001,260.00000,2,1447093181
9143,10001,299.00000,0,1447093109
9144,10001,299.00000,0,1447093164
9145,10001,173.00000,0,1447093297
9146,10001,173.00000,1,1447093325
9147,10001,299.00000,2,1447093588
9148,10006,287.00000,2,1447094585
9149,10001,150.00000,0,1447094559
9150,10000,800.00000,0,1447094653
9151,10006,147.00000,3,1447097412
9152,10001,248.00000,0,1447094922
9153,10006,335.00000,3,1447097418
9154,10001,248.00000,0,1447095108
9155,10000,1000.00000,2,1447095411
9156,10001,248.00000,0,1447095402
9157,10006,430.00000,3,1447101005
9158,10001,293.00000,1,1447095826
9159,10006,430.00000,3,1447101010
9160,10006,430.00000,3,1447101012
9161,10001,130.00000,2,1447096381
9162,10006,323.00000,3,1447101014
9163,10006,169.00000,3,1447101016
9164,10001,250.00000,0,1447096389
9165,10001,264.00000,0,1447096399
9166,10006,323.00000,3,1447101019
9167,10001,250.00000,2,1447096708
9168,10006,323.00000,3,1447101020
9169,10001,225.00000,2,1447096937
9170,10006,323.00000,3,1447101022
9171,10006,323.00000,3,1447101025
9172,10001,264.00000,2,1447097045
9173,10001,4082.00000,0,1447097333
9174,10001,4082.00000,0,1447097363
9175,10001,4082.00000,2,1447097565
9176,10006,335.00000,3,1447101035
9177,10001,1398.00000,0,1447097797
9178,10006,335.00000,3,1447101037
9179,10006,323.00000,3,1447101027
9180,10001,1398.00000,2,1447098274
9181,10006,323.00000,3,1447101029
9182,10001,343.00000,0,1447098543
9183,10001,343.00000,0,1447098557
9184,10001,2690.00000,0,1447098604
9185,10001,2690.00000,2,1447098854
9186,10001,343.00000,0,1447098686
9187,10001,343.00000,0,1447098709
9188,10001,343.00000,0,1447098749
9189,10001,343.00000,0,1447098761
9190,10001,2100.00000,2,1447100158
9191,10001,372.00000,2,1447100684
9192,10006,169.00000,2,1447101481
9193,10001,337.00000,2,1447101589
9194,10006,102.00000,3,1447104601
9195,10006,102.00000,2,1447102704
9196,10001,200.00000,2,1447103147
9197,10000,310.00000,0,1447103188
9198,10000,310.00000,0,1447103243
9199,10000,310.00000,0,1447103318
9200,10001,300.00000,2,1447105225
9201,10006,284.00000,3,1447110027
9202,10006,158.00000,3,1447110021
9203,10006,284.00000,3,1447110015
9204,10006,284.00000,3,1447110017
9205,10006,284.00000,3,1447110006
9206,10006,284.00000,3,1447110019
9207,10006,284.00000,3,1447110025
9208,10000,163.00000,0,1447107525
9209,10000,163.00000,0,1447107699
9210,10006,173.00000,3,1447110009
9211,10001,293.00000,0,1447108146
9212,10006,385.00000,3,1447110033
9213,10000,163.00000,2,1447108464
9214,10001,293.00000,2,1447108360
9215,10001,268.00000,2,1447108578
9216,10001,270.00000,2,1447108960
9217,10000,290.00000,0,1447109655
9218,10000,290.00000,0,1447109712
9219,10001,380.00000,0,1447110472
9220,10001,380.00000,0,1447110487
9221,10000,293.00000,0,1447111745
9222,10001,135.00000,1,1447112044
9223,10001,135.00000,2,1447112228
9224,10006,4700.00000,3,1447117235
9225,10006,4700.00000,3,1447117237
9226,10006,4700.00000,3,1447117305
9227,10000,310.00000,0,1447112708
9228,10000,407.00000,2,1447112948
9229,10000,310.00000,0,1447113018
9230,10001,263.00000,0,1447113079
9231,10001,350.00000,0,1447113127
9232,10001,263.00000,0,1447113132
9233,10006,188.00000,3,1447117239
9234,10000,310.00000,0,1447113148
9235,10001,263.00000,0,1447113148
9236,10006,4700.00000,3,1447117241
9237,10006,310.00000,2,1447113343
9238,10000,800.00000,2,1447113324
9239,10000,263.00000,0,1447113321
9240,10000,263.00000,2,1447113385
9241,10000,1300.00000,2,1447113502
9242,10006,4700.00000,3,1447117243
9243,10006,4700.00000,3,1447117245
9244,10006,4700.00000,3,1447117247
9245,10000,1030.00000,2,1447113632
9246,10006,4700.00000,2,1447113696
9247,10001,500.00000,2,1447113796
9248,10000,800.00000,2,1447113804
9249,10000,310.00000,2,1447114574
9250,10000,310.00000,2,1447114759
9251,10001,50.00000,0,1447114664
9252,10000,291.00000,0,1447115139
9253,10000,291.00000,0,1447115289
9254,10001,150.00000,2,1447115668
9255,10000,350.00000,0,1447115545
9256,10001,395.00000,0,1447116018
9257,10001,120.00000,0,1447117350
9258,10001,3650.00000,2,1447117519
9259,10001,445.00000,2,1447117795
9260,10006,113.00000,3,1447120808
9261,10006,113.00000,3,1447120810
9262,10001,190.00000,2,1447118576
9263,10001,189.00000,2,1447118612
9264,10000,354.00000,0,1447119221
9265,10000,310.00000,2,1447119416
9266,10000,350.00000,0,1447119555
9267,10000,350.00000,2,1447119668
9268,10001,624.00000,2,1447119676
9269,10000,800.00000,2,1447119886
9270,10006,401.00000,3,1447122632
9271,10006,225.00000,3,1447122621
9272,10000,561.00000,2,1447120204
9273,10006,225.00000,3,1447122646
9274,10001,170.00000,0,1447120141
9275,10001,170.00000,0,1447120172
9276,10001,220.00000,0,1447120406
9277,10000,293.00000,0,1447120675
9278,10006,381.00000,3,1447126247
9279,10006,610.00000,3,1447126249
9280,10001,249.00000,2,1447121378
9281,10006,2250.00000,3,1447126211
9282,10000,610.00000,0,1447121830
9283,10006,349.00000,3,1447126274
9284,10006,2250.00000,3,1447126213
9285,10006,2250.00000,3,1447126334
9286,10001,415.00000,2,1447122252
9287,10001,671.00000,2,1447122359
9288,10006,2250.00000,3,1447126336
9289,10001,1554.00000,0,1447122468
9290,10006,2250.00000,3,1447126342
9291,10001,1554.00000,2,1447122792
9292,10006,2250.00000,3,1447126307
9293,10006,2250.00000,3,1447126396
9294,10006,2250.00000,3,1447126224
9295,10006,2250.00000,0,1447122960
9296,10001,233.00000,2,1447123434
9297,10000,135.00000,0,1447123282
9298,10006,391.00000,3,1447126245
9299,10000,173.00000,0,1447123907
9300,10001,250.00000,0,1447123918
9301,10000,225.00000,0,1447124638
9302,10000,225.00000,2,1447124929
9303,10001,1832.00000,1,1447125078
9304,10006,387.00000,3,1447129945
9305,10001,110.00000,2,1447125525
9306,10006,387.00000,3,1447129947
9307,10001,220.00000,0,1447125416
9308,10001,220.00000,0,1447125528
9309,10006,188.00000,3,1447129907
9310,10001,220.00000,0,1447125961
9311,10001,220.00000,0,1447126011
9312,10000,195.00000,0,1447126463
9313,10001,630.00000,2,1447126832
9314,10006,390.00000,3,1447130000
9315,10001,400.00000,2,1447127060
9316,10006,390.00000,3,1447129801
9317,10006,130.00000,3,1447129803
9318,10006,680.00000,3,1447129898
9319,10001,277.00000,2,1447127249
9320,10006,680.00000,3,1447129810
9321,10006,680.00000,3,1447129913
9322,10001,680.00000,2,1447127329
9323,10001,2250.00000,2,1447127423
9324,10000,112.00000,2,1447128076
9325,10001,206.00000,0,1447128100
9326,10000,590.00000,2,1447128423
9327,10000,395.00000,0,1447128333
9328,10001,340.00000,2,1447128669
9329,10000,382.00000,2,1447128799
9330,10001,159.00000,0,1447128666
9331,10000,610.00000,2,1447128958
9332,10001,159.00000,0,1447128752
9333,10001,1062.00000,2,1447129300
9334,10001,900.00000,0,1447129311
9335,10000,663.00000,0,1447129321
9336,10001,900.00000,2,1447129516
9337,10001,170.00000,0,1447129345
9338,10006,107.00000,3,1447131615
9339,10006,107.00000,3,1447131621
9340,10000,293.00000,0,1447130111
9341,10006,340.00000,3,1447133432
9342,10000,663.00000,0,1447130423
9343,10006,340.00000,3,1447133434
9344,10006,420.00000,3,1447133436
9345,10006,420.00000,3,1447133492
9346,10001,420.00000,0,1447130584
9347,10000,120.00000,0,1447130746
9348,10001,405.00000,0,1447130800
9349,10001,900.00000,0,1447130870
9350,10001,405.00000,0,1447131006
9351,10001,405.00000,0,1447131035
9352,10006,340.00000,3,1447133526
9353,10006,462.00000,3,1447133504
9354,10006,340.00000,3,1447133488
9355,10006,462.00000,3,1447133460
9356,10006,340.00000,3,1447133490
9357,10006,340.00000,3,1447133515
9358,10000,860.00000,0,1447131656
9359,10000,860.00000,0,1447131766
9360,10001,420.00000,0,1447131798
9361,10000,860.00000,0,1447131842
9362,10001,420.00000,0,1447131845
9363,10006,420.00000,3,1447135239
9364,10001,420.00000,0,1447131880
9365,10001,150.00000,0,1447131929
9366,10000,165.00000,0,1447131986
9367,10001,394.00000,0,1447132025
9368,10001,394.00000,0,1447132106
9369,10001,420.00000,0,1447132145
9370,10000,860.00000,0,1447132331
9371,10001,250.00000,0,1447132383
9372,10001,2547.00000,0,1447132492
9373,10001,160.00000,0,1447132843
9374,10001,160.00000,2,1447133164
9375,10000,204.00000,0,1447133158
9376,10001,330.00000,0,1447133417
9377,10000,135.00000,0,1447133537
9378,10000,135.00000,0,1447133560
9379,10000,135.00000,0,1447133572
9380,10000,135.00000,2,1447133770
9381,10001,350.00000,0,1447133662
9382,10000,170.00000,2,1447134119
9383,10000,130.00000,2,1447134427
9384,10000,400.00000,2,1447134544
9385,10000,220.00000,0,1447134638
9386,10000,220.00000,0,1447134691
9387,10000,220.00000,0,1447134718
9388,10001,409.00000,0,1447134728
9389,10006,499.00000,3,1447138923
9390,10000,474.00000,2,1447135250
9391,10001,900.00000,0,1447135058
9392,10006,499.00000,3,1447138925
9393,10000,240.00000,2,1447135250
9394,10001,409.00000,0,1447135242
9395,10001,409.00000,0,1447135269
9396,10000,180.00000,2,1447135525
9397,10006,1356.00000,3,1447138945
9398,10001,640.00000,0,1447135750
9399,10001,409.00000,0,1447135914
9400,10001,409.00000,0,1447135965
9401,10000,604.00000,0,1447136270
9402,10001,409.00000,0,1447136363
9403,10001,409.00000,2,1447136606
9404,10006,138.00000,3,1447138959
9405,10006,125.00000,3,1447138915
9406,10006,125.00000,3,1447138866
9407,10006,138.00000,3,1447138966
9408,10001,252.00000,2,1447136830
9409,10006,120.00000,3,1447138843
9410,10000,690.00000,2,1447137051
9411,10001,2000.00000,0,1447136829
9412,10006,480.00000,3,1447138972
9413,10000,170.00000,2,1447137041
9414,10001,280.00000,0,1447137139
9415,10001,2547.00000,0,1447137300
9416,10001,2547.00000,0,1447137325
9417,10000,316.00000,0,1447137575
9418,10000,401.00000,2,1447137904
9419,10001,945.00000,2,1447137931
9420,10001,2547.00000,2,1447137924
9421,10001,1625.00000,2,1447138341
9422,10001,900.00000,0,1447138245
9423,10006,3588.00000,3,1447142462
9424,10000,1001.00000,0,1447138661
9425,10000,188.00000,0,1447138735
9426,10001,405.00000,2,1447138871
9427,10000,1001.00000,0,1447138834
9428,10000,1001.00000,0,1447138956
9429,10006,1356.00000,2,1447139909
9430,10000,1170.00000,2,1447140100
9431,10000,700.00000,0,1447139967
9432,10001,343.00000,0,1447140179
9433,10001,343.00000,0,1447140191
9434,10001,343.00000,0,1447140247
9435,10006,270.00000,3,1447144217
9436,10006,270.00000,3,1447144224
9437,10000,700.00000,0,1447141095
9438,10001,838.00000,0,1447141594
9439,10000,90.00000,0,1447141783
9440,10001,900.00000,0,1447141802
9441,10000,90.00000,2,1447141992
9442,10000,225.00000,2,1447142179
9443,10006,550.00000,3,1447144279
9444,10006,480.00000,3,1447144261
9445,10006,550.00000,2,1447142594
9446,10000,570.00000,2,1447142838
